anime_id,anime_title,anime_english_title,anime_japanese_title,anime_synonyms
4357,El (Elle),Elle,エル,E'l
31283,Bikini Warriors Special,,ビキニ・ウォリアーズ,Bikini Warriors Episode 13
2944,Seisai (Perverse Investigations),Perverse Investigations,性裁,Sex Judge
5607,Love Machine: Animaid Shoufu 23-gou,,ラブマシン アニマイド娼婦23号,
3883,YU-NO,,YU-NO,Yuno
3895,Pikkoman no Kichikumichi: Mayonaka no Milk Party,Midnight Milk Party,ピッコマンの鬼畜道 ～真夜中のみるくパーティー～,
2551,Nessa no Wakusei (Bondage Queen Kate),Bondage Queen Kate,熱砂の惑星,Boiled Sand Planet
9270,Imbalance Girl,,アンバランスガール,
4463,Custom Reido (Custom Slave),Custom Slave,カスタム隷奴,
3563,Momone,Momone,MOMONE 桃音,"The Naughty Professor, Twisted Tales of Tokyo (2)"
4818,Houkago Renai Club: Koi no Étude (Casual Romance Club),Casual Romance Club,放課後恋愛クラブ-恋のエチュード-,"Koikura, Houkago Renai Club: Koi no Eetude, Houkago Renai Club, Afterschool Romance Club"
6622,Gakuen Maria: Bakunyuu Teachers,,学園まりあ ～爆乳ティーチャーズ～,Schoolmistress Maria
4557,Handle With Care..,,Handle with Care..,
4832,Kigurumi Sentai Quiltian (Dress-up Battle-team Kildian),Dress-up Battle-team Kildian,着ぐるみ戦隊キルティアン,
9341,Try Z,,トライゼット,
3553,Reyon Densetsu Flair (Legend of Lyon Flare),Legend of Lyon Flare,リヨン伝説フレア,
4699,Eisai Kyoiku,,英才狂育,"Study-A-Broad episode #1, Study A-Broad"
5733,Okusama wa Joshikousei,,奥様は女子校生,
5550,Fujun Isei Kouyuu: Taisetsu na Kimi e,,不純異性交遊 ～大切な君へ～,Fujun Isei Kouyuu: Taisetsu na Kimi he
4697,Chimera: Target I Datenshi Kourin,,キメイラ Target I 堕天使降臨,"Kimeira Angel of Death, Best of Kitty #3 (1)"
8471,Naoko no Tropic Angel: Hyouryuu,,直子のトロピックエンジェル 〜漂流〜,Naoko no Tropic Angel Hyoryu
3581,Requiem (Anal Sanctuary),Anal Sanctuary,REQUIEM [レクイエム],
3309,Mozu no Nie (House of 100 Tongues),House of 100 Tongues,百舌鳥の贄,The Offering of the Shrike
3950,Injuu Daikessen (Mission of Darkness),Mission of Darkness,淫獣大決戦,
2349,Bondage Game: Shinsou no Reijoutachi (Bondage Game),Bondage Game,ボンデージ・ゲーム -深窓の隷嬢達-,
3530,Virtuacall 2 (Virtuacall),Virtuacall,バーチャコール2,Virtual Call
5544,Suashi no Houkago,,裸足の放課後,"Classmate, Little Mermaid Series"
10368,Teleclub no Himitsu (Secret of Teleclub),Secret of Teleclub,テレクラの秘密,
4017,Magical Moe,Magical Moe,Magicalもえ,マジカルもえ
5588,Ko Ko Ro,,コ・コ・ロ・・・,Co Co Lo
2315,Injuu Alien (Alien from the Darkness),Alien from the Darkness,淫獣エイリアン,Inju Alien
5605,Concerto,,CONCERTO,
1499,MaMa,,MaMa,Mama Mia!
3643,Mahou no Rouge Lipstick,,魔法のルージュ　りっぷ☆すてぃっく,
7154,SM no Susume,,SMノススメ,SM no Susume
5571,Shining May,,シャイニング・MAY,"May's Hot Night, Synphony Yume Monogatari, Symphony Yume Monogatari, Little Mermaid Series"
3981,Shokuzai no Kyoushitsu (Classroom of Atonement),Classroom of Atonement,贖罪の教室,
3566,Hika Ryoujoku: Wana ni Hamatta Futari,Hika Ryoujoku: The Lust of Shame,悲花陵辱~罠にはまった義兄妹(ふたり)~,
3980,Bi-Indoushi Miija: Injoku no Gakuen (Mija Beautifull Demon),Mija Beautifull Demon,靡・淫導師 美傀 -淫辱の学園-,"Princesse Demonia, Mija"
2864,2x1 (Four Play),Four Play,2x1,Ni Kakeru Ichi
2991,Harumi-chan no Oita,,はるみちゃんのおいた,Harumi's Bad Play
4841,Doukyuusei (OVA): Climax (Doukyuusei Climax),Doukyuusei Climax,同級生　クライマックス,
6133,Violence Gekiga Shin David no Hoshi: Inma Densetsu,,バイオレンス劇画 新・堕靡泥の星 淫魔伝説,
4692,Tragic Silence: Shoujo Yugi (Tragic Silence),Tragic Silence,Tragic Silence 少女遊戯,"Shoujo Yuugi, Girl's Game"
4867,Seishou Jogangu Alice Doll (Ari Doll),Ari Doll,聖少・女玩具 アリスドール,Alice Doll
8523,Sukeban Shoukai Cutie Lemon,,スケ番商会 キューティレモン,
5568,"Rinkan Gakuen: Yamete! ...Okaasan, Minaide!",,輪奸学園「やめてっ! …お母さん、見ないで!」,Gangrape School
5285,SeeIn AO,,SeeIn青 -シーンAO-,See In AO
3160,Houkago Mania Club: Koi no Hoshii no (After School Mania Club),After School Mania Club,放課後マニア倶楽部 -濃いの欲しいの-,Houkago Renai Club
4731,Hiiro no Koku,,緋色の刻,"Hi-iro no Koku, Secret of a Housewife, Time Colored Scarlet, Scarlet Moment"
5558,Auction: Bijo Dorei,,闇市場[オークション] ～美女奴隷～,"Yami Ichiba: Bijo Dorei, Auction: Beautiful Slave"
3793,Dyogrammaton,Dyogrammaton,ジオグラマトン,
3536,Youshou (Midnight Strike Force),Midnight Strike Force,妖囁,
4497,Kijutsushi x Majutsushi: Osaka Tanteibu no Jikenbo,,奇術師×魔術師 王坂学園探偵部の事件簿,
5541,The Satisfaction,,ザ・サティスファクション,
5573,Rhythm: Koi no Rhythm (Pure Love),Pure Love,Rhythm 恋の律動〈りずむ〉,Koi no Ritsudou
4866,Pico x CoCo x Chico,,ぴこ×CoCo×ちこ,"Boku no Pico OVA 3, Boku no Piko"
12551,Jisshuusei,,実習生,Jisshusei
5572,You Bishoujo Miruku-chan,,幼●美少女みるくちゃん,My Private Tutor
3890,Sei Shoujo Sentai Lakers EX (Battle Team Lakers EX),Battle Team Lakers EX,聖少女戦隊レイカーズＥＸ,"Sei Shoujo Sentai Lakers EX, Best of Kitty #1 (3), Battle Team Lakers EX"
18197,Nudl Nude,,ヌードルヌード,"Nudlnude, 누들누드"
4693,Dochinpira (The Gigolo: Dochinpira),The Gigolo: Dochinpira,どチンピラ,
9257,Denki Musou Hana (Electric Full Flower Garden),Electric Full Flower Garden,電気夢想花,
5570,Binetsu Hime: Zange no Shou,,微熱姫 懺悔の章,
5391,Pico to Chico,,ぴことちこ,"Boku no Piko OVA 2, Boku no Pico, Pico & Chico"
4157,Pero Pero Candy,,ペロペロキャンデー,
9507,Binetsu: Yakusoku no Toki,,微熱 ～約束のとき～,
14207,Lovely Series,Lovely Series,ラブリー・シリーズ,
7864,SF Lolita Fantasy Ome-1,,ＳＦロリータファンタジー「ＯＭＥ－１」,
6546,Pico: My Little Summer Story,,pico ～ぼくの小さな夏物語～,Pico: Boku no Chiisana Natsu Monogatari
9851,O-parts: Oman,,オーパーツ　オーマン,"Out-of-place artifacts: Oman, OOPARTS: Oman"
23171,Mahou Shoujo wa Kiss Shite Kawaru,,魔法少女はキスして変身[かわ]る,
8993,Juliet,,ジュリエット,
4675,Detective File 1: Kindan no Ai (Bondage House),Bondage House,ディテクティブ file.1禁断の愛,
3635,Advancer Tina (Best of Kitty #1),Best of Kitty #1,アドバンサー・ティナ,
3562,Chu^2 (Chu2),Chu2,ちゅっ^2,"Twisted Tales of Tokyo (1), Lust In Space, S'extra Credit, The Affair"
3564,Pianist (The Pianist),The Pianist,ピアニスト,
5543,Under World,,閻魔國 アンダーワールド,
5687,Doura,,瞳裸,Dora
4369,Kunoichi Gakuen Ninpouchou (Ninja),Ninja,くノ一学園忍法帖,"Schoolgirl Ninja Harlem, Ninja Group, Kunoichi Gakuen Nimpocho"
5383,My Life As,,マイ ライフ アズ,"My Life as a Chicken, My Life As..."
4817,Genzai Byoto (The Ward of Original Sin),The Ward of Original Sin,原罪病棟,
4575,Junk Story: Tetsukuzu Monogatari,,JUNK STORY 鉄屑物語,
2480,Dragon Knight Gaiden,,ドラゴンナイト外伝,
5555,Suishou no Yoru: Aoi Kokuhaku yori,,水晶の夜 ~蒼い告白より~,
3542,Mechiku (Office Affairs),Office Affairs,女畜,Metiku
35780,Inyouchuu Shoku: Harami Ochiru Shoujo-tachi Anime Edition,,淫妖蟲 蝕 -孕ミ堕チル少女達- Anime Edition,
2862,Tokineiro,,刻音色,"A Time to Screw, Toki Neiro"
5621,Violence Gekiga David no Hoshi (Beautiful Girl Hunter),Beautiful Girl Hunter,バイオレンス劇画 堕靡泥の星,Star of David: Beauty Hunting
5567,Shachiku: Kuruma no Naka de Kattemasu,,車畜 ～車の中で飼ってます～,
9504,Sakura no Mori,,櫻の杜,
5609,Emi to Yobanaide,,エイミーと呼ばないでっ,Amy to Yobanaide
5107,Balthus: Tia no Kagayaki (Balthus: Tia's Radiance),Balthus: Tia's Radiance,バルテュス～ティアの輝き～,Best of Kitty #2 (3)
29307,Classical Sex-Zone,,CLASSICAL SEX-ZONE,Classical Sex Zone
5564,Age Man to Fuku Chin,,あげまんと福ちん,"Ageman to Fuku-chan, Ageman and Fuku Chin, Ageman and Fuku-chan"
5393,Soushitsukyou,Soushitsukyou,喪失郷,Soshitsukyo
7162,Yaruki Manman,,やる気まんまん,
13917,Star☆Jewel Gaiden: Natsumi Oblivion,,STAR☆jewel なつみオブリビオン,Star☆Jewel Special
4822,Pendant,Pendant,ペンダント,
5423,Mogitate Marina-chan,,もぎたてマリナちゃん,Sister Marina
4495,Hyakkiyakou: Warashi,,百喜夜行　～わらし～,"Hyakkiyakou ~ Warashi ~, Hyakkiyakou -Warashi-, Hyakkiyakou Warashi, Hyakki Yako ~ Warashi ~"
4496,Zero Sum Game: Sex Crime (Zero Sum Game),Zero Sum Game,ZERO SUM GAME -SEX CRIME-,Sex Crime: Zero Sum Game
5589,Offside Girl,,オフサイドガール,
6903,Prima Donna Mai,,プリマドンナ舞,
5547,Kateikyoushi Bishounen Kari,,家庭教師　美少年狩り,
6025,Battle Can² (Battle Can2),Battle Can2,バトルキャン²,Battle Can-Can
2990,Mini Skirt Gakuen (Girl's Locker Room Lust),Girl's Locker Room Lust,ミニスカ学園,Mini Skirt Jogakuen
18483,Bishoujo Animerama: Manami no Michi Tono Sou Nyuu!?,,まなみの未知との遭入!?,Sexy Anime Rama #3
7343,Youbi Masochist Animation,Youbi Masochist Animation,妖美マゾアニメーション,
4833,Esper Bishoujo Manami (Sexy Fighter Manami),Sexy Fighter Manami,エスパー美少女まなみ,
13051,Bishoujo Animerama: Miyuki-chan SOS-H Shichauzo,,微・笑・女あにめラマ「ミユキちゃんSOS-Hしちゃうゾ-」,Sexy Anime Rama #1
4178,Dream Hazard: Akuma no Program (Dream Hazard),Dream Hazard,ドリームハザード -悪魔のプログラム-,
18479,Bishoujo Animerama: Minami no Watashi no Heart ni Tacchi Shite...,,みなみの私のハートにタッチして...,Sexy Anime Rama #2
34506,Idol Kyousei Sousa,,アイドル強制操作,
5551,Shirouto Kurabu,,素人倶楽部/ハメ撮りアニメ完全無修正!!,
2240,Sei Michaela Gakuen Hyouryuuki II (Sins of the Sisters),Sins of the Sisters,聖ミカエラ学園漂流記Ⅱ,"St. Michaela School II, Sins of the Sisters"
5160,Wake Up! Aria: Majokko Virgin Kiki Ippatsu (Wake Up! Aria),Wake Up! Aria,WAKE UP! アリア 魔女っ娘バージン 危機一髪,"Aria, Wake Up!, Best of Kitty #2 (1)"
3540,Henbou Moral Hazard,,変貌 モラルハザード,Moral Hazard
5545,Heisei Jogakuen Kagai Lesson,,平成女学園 課外レッスン,School Girl: Special Lesson
5402,Maid Meshimase,,メイド召しませ,Mahya the Servant
9317,Doll Saaya,,ドール 沙綾,
5563,Chounouryoku Shoujo Barabanba,,超能力少女バラバンバ,
5560,Aoi Kokuhaku,,蒼い告白,
29111,Onna Spy Goumon: Teki no Ajito wa Jotai Goumonsho,,女スパイ拷問 敵の基地は女体拷問所,Onna Spy Gaumont
5561,Yayoi,,弥生,Police Girl Yayoi
5663,G.T.R G-cup Teacher Rei,,G.T.R,
5542,Telepathist IQ Saiko (IQ Psycho),IQ Psycho,テレパシスト愛Q315 (サイコ),"Telepathist AI Q315 Saiko, The Telepathist Ai-Q Saiko, IQ Psycho, IQ Pshyco, Synphony Yume Monogatari, Symphony Yume Monogatari, Little Mermaid Series"
18481,Bishoujo Animerama: Gokkun Doll - Choujigen Pico-chan Toujou!!,,ごっくんドール 超次元ピッコちゃん登場!!,Sexy Anime Rama #4
8574,Aoi Taiken,,青い体験,
3541,Kouin Tenshi: Haitoku no Lycéenne (Co-eD Affairs),Co-eD Affairs,交淫天使 背徳のリセエンヌ,
14471,Kaguya-hime: Taketori Monogatari,,かぐや姫 竹取物語,Kaguyahime: Taketori Monogatari
17823,Ikenai Boy,,イケナイBOY,
9503,Hokenshitsu de Aimashou,,保健室で逢いましょう,
12563,Punky Funky Baby,Punky Funky Baby,パンキー ファンキー ベイビー,"Synphony Yume Monogatari, Symphony Yume Monogatari, Little Mermaid Series"
3584,Injuu Nerawareta Idol (Idol of Darkness),Idol of Darkness,淫獣 ねらわれたアイドル,
4601,Fairy Forest Remi-chan,Fairy Forest Remi-chan,フェアリーフォレスト レミちゃん,Fairy in the Forest
11825,Enshou Nihon Mukashibanashi,,艶笑日本昔ばなし,
5773,69 Pink Riders 2,69 Pink Riders 2,69ピンクライダーズ 2,
5540,Datenshi-tachi no Kyouen,,堕天使たちの狂宴 (原作: ダーティ松本),Datenshi Tachi no Kyouen
5611,Ayatsuri Ningyou,,聖操奴隷,
9352,Tenshi no Habataki Jun,,天使のはばたきJUN,Angel Girl Jun
13959,Milky Gal: Cats Ai,,ミルキィギャル キャッツ愛,
17833,Pink no Curtain,,ピンクのカーテン,"Pink Curtain, Curtain of the Pink"
5548,69 Pink Riders,,69ピンクライダース,Pink Riders
9316,Toushindai My Lover: Minami tai Mecha-Minami,,等身大マイラバー～ミナミ対メカミナミ～,Be Lifesized My Lover - Mechanic Minami vs. Human Minami
2239,Sei Michaela Gakuen Hyouryuuki,,聖ミカエラ学園漂流記,"St. Michael School Drifting Story, Drifting Story,Sins of the Sisters"
4556,Mirai Choujuu Fobia (Fobia),Fobia,未来超獣フォビア,
5546,Ecchi de Happy! Pin! Pin! Pin!,,エッチでハッピー!ピン!ピン!ピン!,
5552,Rebiya,,零媚耶,
3910,Kyuukyoku no Sex Adventure Kamasutra (Kama Sutra),Kama Sutra,究極のSEXアドベンチャー カーマスートラ,"Kama Sutra Kyuukyoku no Sex Adventure, Kyukioku no Sex Adventure Kamasutra, Kama Sutra: The Ultimate Sex Adventure"
5586,Aoi Yousei,,蒼い妖精,
37585,Yarichin☆Bitch-bu,,ヤリチン☆ビッチ部,Yarichin☆Bitch Club
37222,Tsun M! Gyutto Shibatte Shidoushite The Animation,,ツンえむ! ~ぎゅっと縛って指導して~ THE ANIMATION,
29992,Silent Chaser Kagami,,SILENT CHASER 狩神,
26031,Super Erotic Anime,,スーパーエロティックアニメ,"Madonna Kimochi ii Koto Shite Kudasai, Ane & Imouto Kimochi ii Koto Shite Kudasai"
36889,Oyasumi Sex,,おやすみせっくす,
12397,Original Video Romance Animation,,オリジナルビデオロマンスアニメーション,"Joshidaisei Seiko-chan, College Girl Seiko-Chan, Seiko: Joshidaisei Seiko-chan, Office Lady Akina-chan"
18199,Nudl Nude 2,,ヌードルヌード2,"Nudlnude 2, 누들누드 2"
37233,Muttsuri Dosukebe Tsuyu Gibo Shimai no Honshitsu Minuite Sex Sanmai,,むっつりドスケベ露義母姉妹の本質見抜いてセックス三昧,
29994,Misato-chan no Yume Nikki,,みさとちゃんの夢日記,
23677,Manga Edo Erobanashi,,漫画江戸艶（えろ）ばなし,"Glorious Manga Tale of Old Edo, Tale of Old Edo, Manga Edo Ero Banashi"
36689,Kyonyuu Dosukebe Gakuen,,巨乳ドスケベ学園,
37224,JK to Inkou Kyoushi 4 feat. Ero Giin Sensei Namaiki Hamedoru Friends,,JKと淫行教師4 feat.エロ議員センセイ ナマイキハメドルフレンズ,
37474,Houkago no Yuutousei,,放課後の優等生,
17825,Ikenai Boy: Ikasu Maruhi Hand Power,,イケナイＢＯＹ イカす（秘）ハンドパワー,
20007,Hi Gekiga Ukiyoe Senya Ichiya,,(秘)劇画 浮世絵千一夜,"Hi Gekiga Ukiyoe Sen'ya Ichiya, Maruhi Gekiga Ukiyoe Sen'ya Ichiya, Maruhi Gekiga: Ukiyo-e 1001 Nights"
20177,Gin no Otoko,,銀の男,
9304,Happy Day,,ソウル美人記者 愛欲インサイダー,Seoul Bijin Kisha: Aiyoku Insider
19747,Dakaretai Onna,,抱かれたい女,
35746,6 Lovers,,6 LOVERS,
5569,Tsui no Sora,,終ノ空,Endsky
4310,Joshidai: Ecchi Soudanshitsu (University Girls: Special Counseling),University Girls: Special Counseling,女子大エッチ相談室,
33165,Mashou no Nie 3,,魔将の贄3,
3622,Ikusa Otome Suvia,,戦乙女スヴィア,
5347,Bible Black: Imari Ryoujoku Genba,,バイブルブラック「伊万里 凌辱現場」,Bible Black Imari Rape Scene
2352,Daiakuji: The Xena Buster (Daiakuji -The Xena Buster-),Daiakuji -The Xena Buster-,大悪司,
4010,Arai Men to YuYu The Animation,,あらいめんとゆーゆー THE ANIMATION,Alignment You! You! The Animation
7178,Tony's Heroine Series: Kanojo wa Hanayome Kouhosei? Cinderella Collection,,Tony's ヒロインシリーズ 彼女は花嫁候補生? シンデレラ・コレクション,Candidate For Bride
16914,Chu Shite Agechau: Oshikake Oneesan no Seikou Chiryou,,Chu(治癒)してあげちゃう ~押しかけお姉さんの性交恥療~,
3939,Kafun Shoujo Chuuihou! The Animation,,花粉少女注意報！～THE ANIMATION～,The Pollinic Girls Attack! ~The Animation~
34388,Shikkoku no Shaga The Animation,,漆黒のシャガ THE ANIMATION,
23275,Tsubu★Doll,,ツブ★ドル,Tubu Doll
37078,Quanzhi Gaoshou (2018) (The King's Avatar (2018)),The King's Avatar (2018),全职高手,"Quan Zhi Gao Shou, Full-Time Expert, Master of Skills"
37515,Made in Abyss Movie 2: Hourou suru Tasogare,,劇場版総集編【後編】メイドインアビス 放浪する黄昏,Made in Abyss Movie 2: Wandering Twilight
37259,Hanebado!,,はねバド!,The Badminton play of Ayano Hanesaki!
37379,Chihayafuru 3,,ちはやふる 3,Chihayafull 3
36428,Zhan Guo FAN,,战国FAN,The Seven
33927,Yans! Gans! Meat or Die Episode 0,Meat or Die - Meat 00: Prototype,ヤンス！ガンス！00   MEAT OR DIE,"Meat or Die Pilot, Meat or Die Prototype, The Last Predetor"
35385,Yukai na Animal Bus 2nd Season,,ゆかいなアニマルバス 2ndシーズン,
12791,Yankee Reppuu-tai,,ヤンキー烈風隊,Yankee Gale Squad
35011,Yankee Hamster (Delinquent Hamsters),Delinquent Hamsters,ヤンキーハムスター,Yankee Hamsters
30116,Yancharu Moncha,,やんちゃるモンちゃ,"Yancharumon Cha, Yancharumoncha, Yancharumon Tea"
17471,Yanase Takashi Märchen Gekijou,,やなせたかしメルヘン劇場,Yanase Takashi Maerchen Gekijou
12793,Yanbo Ninbo Tonbo,,ヤンボウ ニンボウ トンボウ,"Yanbo, Ninbo and Tonbo, Yanbou Ninbou Tonbou"
23767,Yamiyo no Jidaigeki (OVA),,闇夜の時代劇,"Dark Night''s Period-Drama OVA, Dark Night's Drama OVA"
23765,Yamiyo no Jidaigeki,,闇夜の時代劇,"Dark Night''s Period-Drama, Dark Night's Drama"
28557,Yamete! Writer Asobi: Doubutsu Mura no Shouboutai Shutsu Dou,,やめて！ライターあそび どうぶつ村の消ぼう隊 出どう,
30985,Yamakoshi Mura no Mari to Sanbiki no Koinu,,山古志村のマリと三匹の子犬,"Yamakoshi-mura no Mari to Sanbiki no Koinu, Yamakoshi Mura no Mari to San-biki no Koinu"
20205,Yama ni Kagayaku: Guide-ken Heiji Gou,,山に輝く ガイド犬平治号,Yama ni Kagayaku: Guide Inu Heiji Gou
10563,Yakyuukyou no Uta: Kita no Ookami Minami no Tora,,野球狂の詩 北の狼南の虎,
31177,Yakyuubu Aruaru,,野球部あるある,Yakyubu Aruaru
26313,Yakusoku: Africa Mizu to Midori,,約束 －アフリカ　水と緑－,Promise
29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice & Fiction",Ryoko's Case File Special,薬師寺涼子の怪奇事件簿 浜町ボイス＆フィクション,Yakushiji Ryouko no Kaiki Jikenbo Recap
36626,Yakiniku-ten Sengoku,,焼肉店センゴク,
15815,"Yakeato no, Okashi no Ki",,"焼跡の, お菓子の木",
36718,Yakan Gakkou no Ura-sensei,,夜間学校の裏先生,
34918,Yaiyai Mori no Comic,,ヤイヤイ森のコミー,
33744,Yahabe,,ヤハべえ,Yahabee
36669,Yadokari,Yadokari,YADOKARI,
32270,Xiyue Qi Tong (2006) (Saving Mother),Saving Mother,西岳奇童,Lotus Lanturn
31348,Xue Haizi,,雪孩子,The Snow Child
32269,Xiyue Qi Tong (Saving Mother),Saving Mother,西岳奇童,Lotus Lantern
